,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice,total_bonus_tally,category,category_group_value,category_value_response,did_not_enter_response
19,,choice,,html-keyboard-response,19,146854,0.0-1.0-5.0-0.0-0.0,0,0,54497,,956.0,,,75.0,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,0.0,clock,calculator,60.0,40.0,clock1,calculator1,40.0,40.0,0.0,20.456,0.956,,,,,,
20,,confirmation,,html-keyboard-response,20,147404,0.0-1.0-5.0-0.0-1.0-0.0,0,0,54497,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.544,,,,,,
21,,isi,,html-keyboard-response,21,148409,0.0-1.0-5.0-0.0-2.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,1.0,,,,,,
22,,feedback,,html-keyboard-response,22,149415,0.0-1.0-5.0-0.0-3.0-0.0,0,0,54497,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,1.0,,,,,,
23,,iti,,html-keyboard-response,23,151421,0.0-1.0-5.0-0.0-5.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,2.0,,,,,,
24,,choice,,html-keyboard-response,24,152254,0.0-1.0-6.0-0.0-0.0,0,0,54497,,828.0,,,68.0,4.0,4.0,2500.0,2500.0,1.0,0.0,0.0,20-60,,1.0,dumbbell,bagel,80.0,20.0,dumbbell3,bagel3,100.0,40.0,41K7QVRX50L._SS500_.jpg,photo-169.jpg,/static/Category_learning/Stimuli/Practice_stims/dumbbell/41K7QVRX50L._SS500_.jpg,/static/Category_learning/Stimuli/Practice_stims/bagel/photo-169.jpg,1.0,dumbbell,bagel,80.0,20.0,dumbbell3,bagel3,100.0,40.0,0.0,25.828,0.828,1.0,,,,,
25,,confirmation,,html-keyboard-response,25,152933,0.0-1.0-6.0-0.0-1.0-0.0,0,0,54497,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,0.672,,,,,,
26,,isi,,html-keyboard-response,26,155439,0.0-1.0-6.0-0.0-2.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,2.5,,,,,,
27,,feedback,,html-keyboard-response,27,156445,0.0-1.0-6.0-0.0-3.0-0.0,0,0,54497,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,1.0,,,,,,
28,,iti,,html-keyboard-response,28,158951,0.0-1.0-6.0-0.0-5.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,2.5,,,,,,
29,,practice_over,,html-keyboard-response,29,160956,0.0-1.0-6.0-0.0-6.0-0.0,0,0,54497,,1999.0,,,68.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,start_run,,html-keyboard-response,30,163673,0.0-1.0-6.0-0.0-6.0-1.0,0,0,54497,,2713.0,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,choice,,html-keyboard-response,31,164287,0.0-1.0-7.0-0.0-0.0,0,0,54497,,607.0,,,68.0,5.0,5.0,1000.0,1500.0,0.0,1.0,0.0,40-40,,,door knob,desk,40.0,40.0,door knob15,desk9,60.0,20.0,Legacy_oval.jpg,desk 189dr96dr chr.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/Legacy_oval.jpg,/static/Category_learning/Stimuli/Experimental_stims/desk/desk 189dr96dr chr.jpg,1.0,door knob,desk,40.0,40.0,door knob15,desk9,60.0,20.0,0.0,0.607,0.607,,,,,,
32,,confirmation,,html-keyboard-response,32,165187,0.0-1.0-7.0-0.0-1.0-0.0,0,0,54497,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.893,,,,,,
33,,isi,,html-keyboard-response,33,166193,0.0-1.0-7.0-0.0-2.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,1.0,,,,,,
34,,feedback,,html-keyboard-response,34,167199,0.0-1.0-7.0-0.0-3.0-0.0,0,0,54497,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,1.0,,,,,,
35,,iti,,html-keyboard-response,35,168705,0.0-1.0-7.0-0.0-5.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.5,,,,,,
36,,choice,,html-keyboard-response,36,169301,0.0-1.0-8.0-0.0-0.0,0,0,54497,,590.0,,,75.0,6.0,6.0,1500.0,2000.0,0.0,1.0,0.0,40-80,,1.0,pen,door knob,80.0,40.0,pen12,door knob7,100.0,20.0,pen02.jpg,doorknob2.jpg,/static/Category_learning/Stimuli/Experimental_stims/pen/pen02.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/doorknob2.jpg,0.0,door knob,pen,40.0,80.0,door knob7,pen12,20.0,100.0,0.0,5.59,0.59,,,,,,
37,,confirmation,,html-keyboard-response,37,170218,0.0-1.0-8.0-0.0-1.0-0.0,0,0,54497,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,0.91,,,,,,
38,,isi,,html-keyboard-response,38,171723,0.0-1.0-8.0-0.0-2.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.5,,,,,,
39,,feedback,,html-keyboard-response,39,172729,0.0-1.0-8.0-0.0-3.0-0.0,0,0,54497,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,,,,,,
40,,iti,,html-keyboard-response,40,174735,0.0-1.0-8.0-0.0-5.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,2.0,,,,,,
41,,choice,,html-keyboard-response,41,175526,0.0-1.0-9.0-0.0-0.0,0,0,54497,,786.0,,,75.0,7.0,7.0,1000.0,1500.0,0.0,1.0,0.0,80-80,,,seashell,pen,80.0,80.0,seashell3,pen3,80.0,80.0,coquillage.jpg,pen08.jpg,/static/Category_learning/Stimuli/Experimental_stims/seashell/coquillage.jpg,/static/Category_learning/Stimuli/Experimental_stims/pen/pen08.jpg,0.0,pen,seashell,80.0,80.0,pen3,seashell3,80.0,80.0,0.0,11.786,0.786,,,,,,
42,,confirmation,,html-keyboard-response,42,176246,0.0-1.0-9.0-0.0-1.0-0.0,0,0,54497,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,0.714,,,,,,
43,,isi,,html-keyboard-response,43,177252,0.0-1.0-9.0-0.0-2.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,1.0,,,,,,
44,,feedback,,html-keyboard-response,44,178258,0.0-1.0-9.0-0.0-3.0-0.0,0,0,54497,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,1.0,,,,,,
45,,iti,,html-keyboard-response,45,179765,0.0-1.0-9.0-0.0-5.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.5,,,,,,
46,,choice,,html-keyboard-response,46,180625,0.0-1.0-10.0-0.0-0.0,0,0,54497,,855.0,,,75.0,8.0,8.0,1000.0,2000.0,0.0,1.0,0.0,60-60,,,lipstick,key chain,60.0,60.0,lipstick10,key chain1,60.0,80.0,21K0D7QKFAL._SS500_.jpg,jm05s16.jpg,/static/Category_learning/Stimuli/Experimental_stims/lipstick/21K0D7QKFAL._SS500_.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/jm05s16.jpg,0.0,key chain,lipstick,60.0,60.0,key chain1,lipstick10,80.0,60.0,0.0,16.855,0.855,,,,,,
47,,confirmation,,html-keyboard-response,47,181276,0.0-1.0-10.0-0.0-1.0-0.0,0,0,54497,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,0.645,,,,,,
48,,isi,,html-keyboard-response,48,182282,0.0-1.0-10.0-0.0-2.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,1.0,,,,,,
49,,feedback,,html-keyboard-response,49,183289,0.0-1.0-10.0-0.0-3.0-0.0,0,0,54497,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,1.0,,,,,,
50,,iti,,html-keyboard-response,50,185297,0.0-1.0-10.0-0.0-5.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,2.0,,,,,,
51,,choice,,html-keyboard-response,51,185967,0.0-1.0-11.0-0.0-0.0,0,0,54497,,665.0,,,68.0,9.0,9.0,3000.0,1500.0,0.0,1.0,0.0,60-80,,0.0,makeup compact,patio lounge chair,60.0,80.0,makeup compact4,patio lounge chair15,40.0,60.0,262668_fpx.jpg,phpThumb.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/262668_fpx.jpg,/static/Category_learning/Stimuli/Experimental_stims/patio lounge chair/phpThumb.jpg,1.0,makeup compact,patio lounge chair,60.0,80.0,makeup compact4,patio lounge chair15,40.0,60.0,0.0,22.165,0.665,,,,,,
52,,confirmation,,html-keyboard-response,52,186809,0.0-1.0-11.0-0.0-1.0-0.0,0,0,54497,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.835,,,,,,
53,,isi,,html-keyboard-response,53,189815,0.0-1.0-11.0-0.0-2.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,3.0,,,,,,
54,,feedback,,html-keyboard-response,54,190820,0.0-1.0-11.0-0.0-3.0-0.0,0,0,54497,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,1.0,,,,,,
55,,iti,,html-keyboard-response,55,192326,0.0-1.0-11.0-0.0-5.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,1.5,,,,,,
56,,choice,,html-keyboard-response,56,193422,0.0-1.0-12.0-0.0-0.0,0,0,54497,,1090.0,,,75.0,10.0,10.0,2000.0,1500.0,0.0,1.0,1.0,40-40,1.0,,door knob,door knob,40.0,40.0,door knob15,door knob7,60.0,20.0,Legacy_oval.jpg,doorknob2.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/Legacy_oval.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/doorknob2.jpg,0.0,door knob,door knob,40.0,40.0,door knob7,door knob15,20.0,60.0,0.0,29.59,1.09,,,,,,
57,,confirmation,,html-keyboard-response,57,193840,0.0-1.0-12.0-0.0-1.0-0.0,0,0,54497,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.41,,,,,,
58,,isi,,html-keyboard-response,58,195847,0.0-1.0-12.0-0.0-2.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,2.0,,,,,,
59,,feedback,,html-keyboard-response,59,196854,0.0-1.0-12.0-0.0-3.0-0.0,0,0,54497,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,1.0,,,,,,
60,,iti,,html-keyboard-response,60,198360,0.0-1.0-12.0-0.0-5.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,1.5,,,,,,
61,,choice,,html-keyboard-response,61,199013,0.0-1.0-13.0-0.0-0.0,0,0,54497,,648.0,,,75.0,11.0,11.0,3500.0,1000.0,0.0,1.0,0.0,40-40,,,bongo,flashlight,40.0,40.0,bongo3,flashlight5,60.0,60.0,26390697.thl.jpg,Streamlight-71001-Jr-Flashlight-W-batteries-black-B00018A3CG-L.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/26390697.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/flashlight/Streamlight-71001-Jr-Flashlight-W-batteries-black-B00018A3CG-L.jpg,0.0,flashlight,bongo,40.0,40.0,flashlight5,bongo3,60.0,60.0,0.0,35.148,0.648,,,,,,
62,,confirmation,,html-keyboard-response,62,199886,0.0-1.0-13.0-0.0-1.0-0.0,0,0,54497,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.852,,,,,,
63,,isi,,html-keyboard-response,63,203393,0.0-1.0-13.0-0.0-2.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,3.5,,,,,,
64,,feedback,,html-keyboard-response,64,204398,0.0-1.0-13.0-0.0-3.0-0.0,0,0,54497,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,1.0,,,,,,
65,,iti,,html-keyboard-response,65,205404,0.0-1.0-13.0-0.0-5.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,1.0,,,,,,
66,,choice,,html-keyboard-response,66,206481,0.0-1.0-14.0-0.0-0.0,0,0,54497,,1071.0,,,75.0,12.0,12.0,1500.0,1000.0,0.0,1.0,1.0,60-80,0.0,,key chain,pen,60.0,80.0,key chain1,pen3,80.0,80.0,jm05s16.jpg,pen08.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/jm05s16.jpg,/static/Category_learning/Stimuli/Experimental_stims/pen/pen08.jpg,0.0,pen,key chain,80.0,60.0,pen3,key chain1,80.0,80.0,0.0,42.571,1.071,,,,,,
67,,confirmation,,html-keyboard-response,67,206917,0.0-1.0-14.0-0.0-1.0-0.0,0,0,54497,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,0.429,,,,,,
68,,isi,,html-keyboard-response,68,208423,0.0-1.0-14.0-0.0-2.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,1.5,,,,,,
69,,feedback,,html-keyboard-response,69,209429,0.0-1.0-14.0-0.0-3.0-0.0,0,0,54497,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5,1.0,,,,,,
70,,iti,,html-keyboard-response,70,210436,0.0-1.0-14.0-0.0-5.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5,1.0,,,,,,
71,,choice,,html-keyboard-response,71,211067,0.0-1.0-15.0-0.0-0.0,0,0,54497,,626.0,,,68.0,13.0,13.0,2000.0,1000.0,0.0,1.0,0.0,40-60,,0.0,desk,hammer,40.0,60.0,desk8,hammer2,60.0,40.0,26370118.thl.jpg,hammer04.jpg,/static/Category_learning/Stimuli/Experimental_stims/desk/26370118.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/hammer04.jpg,1.0,desk,hammer,40.0,60.0,desk8,hammer2,60.0,40.0,0.0,47.126,0.626,,,,,,
72,,confirmation,,html-keyboard-response,72,211946,0.0-1.0-15.0-0.0-1.0-0.0,0,0,54497,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.874,,,,,,
73,,isi,,html-keyboard-response,73,213956,0.0-1.0-15.0-0.0-2.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2.0,,,,,,
74,,feedback,,html-keyboard-response,74,214963,0.0-1.0-15.0-0.0-3.0-0.0,0,0,54497,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,1.0,,,,,,
75,,iti,,html-keyboard-response,75,215969,0.0-1.0-15.0-0.0-5.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,1.0,,,,,,
76,,choice,,html-keyboard-response,76,216640,0.0-1.0-16.0-0.0-0.0,0,0,54497,,664.0,,,75.0,14.0,14.0,2000.0,2000.0,0.0,1.0,0.0,60-60,,,license plate,hammer,60.0,60.0,license plate2,hammer5,60.0,60.0,ny-u93-8zs.jpg,hammer02.jpg,/static/Category_learning/Stimuli/Experimental_stims/license plate/ny-u93-8zs.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/hammer02.jpg,0.0,hammer,license plate,60.0,60.0,hammer5,license plate2,60.0,60.0,0.0,52.664,0.664,,,,,,
77,,confirmation,,html-keyboard-response,77,217483,0.0-1.0-16.0-0.0-1.0-0.0,0,0,54497,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5,0.836,,,,,,
78,,isi,,html-keyboard-response,78,219488,0.0-1.0-16.0-0.0-2.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5,2.0,,,,,,
79,,feedback,,html-keyboard-response,79,220495,0.0-1.0-16.0-0.0-3.0-0.0,0,0,54497,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5,1.0,,,,,,
80,,iti,,html-keyboard-response,80,222502,0.0-1.0-16.0-0.0-5.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5,2.0,,,,,,
81,,choice,,html-keyboard-response,81,223334,0.0-1.0-17.0-0.0-0.0,0,0,54497,,826.0,,,75.0,15.0,15.0,1500.0,2000.0,0.0,1.0,0.0,20-20,,,train,tape,20.0,20.0,train9,tape13,20.0,20.0,train2.jpg,920152.jpg,/static/Category_learning/Stimuli/Experimental_stims/train/train2.jpg,/static/Category_learning/Stimuli/Experimental_stims/tape/920152.jpg,0.0,tape,train,20.0,20.0,tape13,train9,20.0,20.0,0.0,59.326,0.826,,,,,,
82,,confirmation,,html-keyboard-response,82,224015,0.0-1.0-17.0-0.0-1.0-0.0,0,0,54497,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.674,,,,,,
83,,isi,,html-keyboard-response,83,225521,0.0-1.0-17.0-0.0-2.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5,1.5,,,,,,
84,,feedback,,html-keyboard-response,84,226528,0.0-1.0-17.0-0.0-3.0-0.0,0,0,54497,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,1.0,,,,,,
85,,iti,,html-keyboard-response,85,228534,0.0-1.0-17.0-0.0-5.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5,2.0,,,,,,
86,,choice,,html-keyboard-response,86,229334,0.0-1.0-18.0-0.0-0.0,0,0,54497,,793.0,,,75.0,16.0,16.0,1500.0,2000.0,0.0,1.0,0.0,20-40,,0.0,trumpet,bongo,20.0,40.0,trumpet10,bongo14,40.0,40.0,trumpet2.jpg,26390667.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/trumpet2.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/26390667.thl.jpg,0.0,bongo,trumpet,40.0,20.0,bongo14,trumpet10,40.0,40.0,0.0,65.293,0.793,,,,,,
87,,confirmation,,html-keyboard-response,87,230048,0.0-1.0-18.0-0.0-1.0-0.0,0,0,54497,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,0.707,,,,,,
88,,isi,,html-keyboard-response,88,231554,0.0-1.0-18.0-0.0-2.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,1.5,,,,,,
89,,feedback,,html-keyboard-response,89,232560,0.0-1.0-18.0-0.0-3.0-0.0,0,0,54497,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5,1.0,,,,,,
90,,iti,,html-keyboard-response,90,234566,0.0-1.0-18.0-0.0-5.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.5,2.0,,,,,,
91,,choice,,html-keyboard-response,91,235229,0.0-1.0-19.0-0.0-0.0,0,0,54497,,660.0,,,68.0,17.0,17.0,2000.0,3500.0,0.0,1.0,0.0,20-60,,0.0,trumpet,lipstick,20.0,60.0,trumpet1,lipstick4,40.0,60.0,JUPITER+TROMPETTE+606MRL.JPG,P145703_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/JUPITER+TROMPETTE+606MRL.JPG,/static/Category_learning/Stimuli/Experimental_stims/lipstick/P145703_hero.jpg,1.0,trumpet,lipstick,20.0,60.0,trumpet1,lipstick4,40.0,60.0,0.0,71.16,0.66,,,,,,
92,,confirmation,,html-keyboard-response,92,236075,0.0-1.0-19.0-0.0-1.0-0.0,0,0,54497,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,0.84,,,,,,
93,,isi,,html-keyboard-response,93,238081,0.0-1.0-19.0-0.0-2.0,0,0,54497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,2.0,,,,,,
