,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice,total_bonus_tally,category,category_group_value,category_value_response,did_not_enter_response
10,,confirmation,,html-keyboard-response,10,170630,0.0-1.0-3.0-0.0-1.0-0.0,0,0,64144,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,0.653,,,,,,
11,,isi,,html-keyboard-response,11,173636,0.0-1.0-3.0-0.0-2.0,0,0,64144,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,3.0,,,,,,
12,,feedback,,html-keyboard-response,12,174642,0.0-1.0-3.0-0.0-3.0-0.0,0,0,64144,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,1.0,,,,,,
13,,iti,,html-keyboard-response,13,176147,0.0-1.0-3.0-0.0-5.0,0,0,64144,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.5,,,,,,
14,,choice,,html-keyboard-response,14,177333,0.0-1.0-4.0-0.0-0.0,0,0,64144,,1180.0,,,75.0,2.0,2.0,2000.0,3000.0,1.0,0.0,0.0,60-80,,0.0,clock,dumbbell,60.0,80.0,clock2,dumbbell2,60.0,100.0,26373355.thl.jpg,31K8MR6TMBL._SS500_.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/26373355.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/dumbbell/31K8MR6TMBL._SS500_.jpg,0.0,dumbbell,clock,80.0,60.0,dumbbell2,clock2,100.0,60.0,0.0,13.18,1.18,,,,,,
15,,confirmation,,html-keyboard-response,15,177658,0.0-1.0-4.0-0.0-1.0-0.0,0,0,64144,,,,,,2.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,0.32,,,,,,
16,,isi,,html-keyboard-response,16,179665,0.0-1.0-4.0-0.0-2.0,0,0,64144,,,,,,2.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,2.0,,,,,,
17,,feedback,,html-keyboard-response,17,180672,0.0-1.0-4.0-0.0-3.0-0.0,0,0,64144,,,,,,2.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,1.0,,,,,,
18,,iti,,html-keyboard-response,18,183678,0.0-1.0-4.0-0.0-5.0,0,0,64144,,,,,,2.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,3.0,,,,,,
19,,choice,,html-keyboard-response,19,184915,0.0-1.0-5.0-0.0-0.0,0,0,64144,,1225.0,,,68.0,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,1.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,0.0,20.725,1.225,,,,,,
20,,confirmation,,html-keyboard-response,20,185198,0.0-1.0-5.0-0.0-1.0-0.0,0,0,64144,,,,,,3.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.275,,,,,,
21,,isi,,html-keyboard-response,21,186204,0.0-1.0-5.0-0.0-2.0,0,0,64144,,,,,,3.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,1.0,,,,,,
22,,feedback,,html-keyboard-response,22,187210,0.0-1.0-5.0-0.0-3.0-0.0,0,0,64144,,,,,,3.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,1.0,,,,,,
23,,iti,,html-keyboard-response,23,189216,0.0-1.0-5.0-0.0-5.0,0,0,64144,,,,,,3.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,2.0,,,,,,
24,,choice,,html-keyboard-response,24,190284,0.0-1.0-6.0-0.0-0.0,0,0,64144,,1055.0,,,68.0,4.0,4.0,2500.0,2500.0,1.0,0.0,0.0,20-60,,1.0,dumbbell,bagel,80.0,20.0,dumbbell3,bagel3,100.0,40.0,41K7QVRX50L._SS500_.jpg,photo-169.jpg,/static/Category_learning/Stimuli/Practice_stims/dumbbell/41K7QVRX50L._SS500_.jpg,/static/Category_learning/Stimuli/Practice_stims/bagel/photo-169.jpg,1.0,dumbbell,bagel,80.0,20.0,dumbbell3,bagel3,100.0,40.0,0.0,26.055,1.055,1.0,,,,,
25,,confirmation,,html-keyboard-response,25,190734,0.0-1.0-6.0-0.0-1.0-0.0,0,0,64144,,,,,,4.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,0.445,,,,,,
26,,isi,,html-keyboard-response,26,193239,0.0-1.0-6.0-0.0-2.0,0,0,64144,,,,,,4.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,2.5,,,,,,
27,,feedback,,html-keyboard-response,27,194245,0.0-1.0-6.0-0.0-3.0-0.0,0,0,64144,,,,,,4.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,1.0,,,,,,
28,,iti,,html-keyboard-response,28,196751,0.0-1.0-6.0-0.0-5.0,0,0,64144,,,,,,4.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,2.5,,,,,,
29,,practice_over,,html-keyboard-response,29,201009,0.0-1.0-6.0-0.0-6.0-0.0,0,0,64144,,4252.0,,,68.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,start_run,,html-keyboard-response,30,205393,0.0-1.0-6.0-0.0-6.0-1.0,0,0,64144,,4378.0,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,choice,,html-keyboard-response,31,206217,0.0-1.0-7.0-0.0-0.0,0,0,64144,,810.0,,,68.0,5.0,5.0,3000.0,2000.0,0.0,1.0,0.0,40-40,,,license plate,hammer,40.0,40.0,license plate13,hammer11,60.0,60.0,usa-rj-9517.jpg,8oz-hammer-copy.jpg,/static/Category_learning/Stimuli/Experimental_stims/license plate/usa-rj-9517.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/8oz-hammer-copy.jpg,1.0,license plate,hammer,40.0,40.0,license plate13,hammer11,60.0,60.0,0.0,0.81,0.81,,,,,,
32,,confirmation,,html-keyboard-response,32,206913,0.0-1.0-7.0-0.0-1.0-0.0,0,0,64144,,,,,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.69,,,,,,
33,,isi,,html-keyboard-response,33,209918,0.0-1.0-7.0-0.0-2.0,0,0,64144,,,,,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,3.0,,,,,,
34,,feedback,,html-keyboard-response,34,210925,0.0-1.0-7.0-0.0-3.0-0.0,0,0,64144,,,,,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,1.0,,,,,,
35,,iti,,html-keyboard-response,35,212931,0.0-1.0-7.0-0.0-5.0,0,0,64144,,,,,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,2.0,,,,,,
36,,choice,,html-keyboard-response,36,213959,0.0-1.0-8.0-0.0-0.0,0,0,64144,,1013.0,,,68.0,6.0,6.0,1000.0,1000.0,0.0,1.0,0.0,20-60,,0.0,flashlight,poker card,20.0,60.0,flashlight9,poker card6,40.0,80.0,new06.jpg,22864212.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/flashlight/new06.jpg,/static/Category_learning/Stimuli/Experimental_stims/poker card/22864212.thl.jpg,1.0,flashlight,poker card,20.0,60.0,flashlight9,poker card6,40.0,80.0,0.0,8.513,1.013,,,,,,
37,,confirmation,,html-keyboard-response,37,214455,0.0-1.0-8.0-0.0-1.0-0.0,0,0,64144,,,,,,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.487,,,,,,
38,,isi,,html-keyboard-response,38,215461,0.0-1.0-8.0-0.0-2.0,0,0,64144,,,,,,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,,,,,,
39,,feedback,,html-keyboard-response,39,216468,0.0-1.0-8.0-0.0-3.0-0.0,0,0,64144,,,,,,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,,,,,,
40,,iti,,html-keyboard-response,40,217474,0.0-1.0-8.0-0.0-5.0,0,0,64144,,,,,,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0,,,,,,
41,,choice,,html-keyboard-response,41,218632,0.0-1.0-9.0-0.0-0.0,0,0,64144,,1150.0,,,75.0,7.0,7.0,1500.0,3500.0,0.0,1.0,0.0,60-60,,,seashell,nail polish,60.0,60.0,seashell7,nail polish6,60.0,60.0,seashell34.jpg,127_t.jpg,/static/Category_learning/Stimuli/Experimental_stims/seashell/seashell34.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/127_t.jpg,0.0,nail polish,seashell,60.0,60.0,nail polish6,seashell7,60.0,60.0,0.0,13.15,1.15,,,,,,
42,,confirmation,,html-keyboard-response,42,218989,0.0-1.0-9.0-0.0-1.0-0.0,0,0,64144,,,,,,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,0.35,,,,,,
43,,isi,,html-keyboard-response,43,220495,0.0-1.0-9.0-0.0-2.0,0,0,64144,,,,,,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,1.5,,,,,,
44,,feedback,,html-keyboard-response,44,221500,0.0-1.0-9.0-0.0-3.0-0.0,0,0,64144,,,,,,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,,,,,,
45,,iti,,html-keyboard-response,45,225005,0.0-1.0-9.0-0.0-5.0,0,0,64144,,,,,,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,3.5,,,,,,
46,,choice,,html-keyboard-response,46,225824,0.0-1.0-10.0-0.0-0.0,0,0,64144,,810.0,,,68.0,8.0,8.0,1500.0,1000.0,0.0,1.0,0.0,40-80,,1.0,telescope,hat,80.0,40.0,telescope3,hat5,100.0,60.0,41V67SB5NJL._SS500_.jpg,AREDHAT4.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/41V67SB5NJL._SS500_.jpg,/static/Category_learning/Stimuli/Experimental_stims/hat/AREDHAT4.jpg,1.0,telescope,hat,80.0,40.0,telescope3,hat5,100.0,60.0,0.0,20.31,0.81,,,,,,
47,,confirmation,,html-keyboard-response,47,226519,0.0-1.0-10.0-0.0-1.0-0.0,0,0,64144,,,,,,8.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.69,,,,,,
48,,isi,,html-keyboard-response,48,228024,0.0-1.0-10.0-0.0-2.0,0,0,64144,,,,,,8.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,1.5,,,,,,
49,,feedback,,html-keyboard-response,49,229030,0.0-1.0-10.0-0.0-3.0-0.0,0,0,64144,,,,,,8.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,1.0,,,,,,
50,,iti,,html-keyboard-response,50,230035,0.0-1.0-10.0-0.0-5.0,0,0,64144,,,,,,8.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,1.0,,,,,,
51,,choice,,html-keyboard-response,51,231121,0.0-1.0-11.0-0.0-0.0,0,0,64144,,1077.0,,,68.0,9.0,9.0,2000.0,3500.0,0.0,1.0,0.0,40-60,,1.0,power strip,makeup compact,60.0,40.0,power strip12,makeup compact1,80.0,60.0,41CXESEH1TL._AA262_.jpg,P190250_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/power strip/41CXESEH1TL._AA262_.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/P190250_hero.jpg,1.0,power strip,makeup compact,60.0,40.0,power strip12,makeup compact1,80.0,60.0,0.0,25.577,1.077,,,,,,
52,,confirmation,,html-keyboard-response,52,231552,0.0-1.0-11.0-0.0-1.0-0.0,0,0,64144,,,,,,9.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.423,,,,,,
53,,isi,,html-keyboard-response,53,233558,0.0-1.0-11.0-0.0-2.0,0,0,64144,,,,,,9.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,2.0,,,,,,
54,,feedback,,html-keyboard-response,54,234565,0.0-1.0-11.0-0.0-3.0-0.0,0,0,64144,,,,,,9.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,1.0,,,,,,
55,,iti,,html-keyboard-response,55,238071,0.0-1.0-11.0-0.0-5.0,0,0,64144,,,,,,9.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,3.5,,,,,,
56,,choice,,html-keyboard-response,56,239149,0.0-1.0-12.0-0.0-0.0,0,0,64144,,1070.0,,,75.0,10.0,10.0,1500.0,3500.0,0.0,1.0,1.0,20-40,0.0,,license plate,flashlight,40.0,20.0,license plate13,flashlight9,60.0,40.0,usa-rj-9517.jpg,new06.jpg,/static/Category_learning/Stimuli/Experimental_stims/license plate/usa-rj-9517.jpg,/static/Category_learning/Stimuli/Experimental_stims/flashlight/new06.jpg,0.0,flashlight,license plate,20.0,40.0,flashlight9,license plate13,40.0,60.0,0.0,33.57,1.07,,,,,,
57,,confirmation,,html-keyboard-response,57,239590,0.0-1.0-12.0-0.0-1.0-0.0,0,0,64144,,,,,,10.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.43,,,,,,
58,,isi,,html-keyboard-response,58,241097,0.0-1.0-12.0-0.0-2.0,0,0,64144,,,,,,10.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,1.5,,,,,,
59,,feedback,,html-keyboard-response,59,242104,0.0-1.0-12.0-0.0-3.0-0.0,0,0,64144,,,,,,10.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,1.0,,,,,,
60,,iti,,html-keyboard-response,60,245609,0.0-1.0-12.0-0.0-5.0,0,0,64144,,,,,,10.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,3.5,,,,,,
61,,choice,,html-keyboard-response,61,246991,0.0-1.0-13.0-0.0-0.0,0,0,64144,,1369.0,,,75.0,11.0,11.0,1500.0,1000.0,0.0,1.0,1.0,60-80,0.0,,nail polish,telescope,60.0,80.0,nail polish6,telescope3,60.0,100.0,127_t.jpg,41V67SB5NJL._SS500_.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/127_t.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/41V67SB5NJL._SS500_.jpg,0.0,telescope,nail polish,80.0,60.0,telescope3,nail polish6,100.0,60.0,0.0,41.369,1.369,,,,,,
62,,confirmation,,html-keyboard-response,62,247129,0.0-1.0-13.0-0.0-1.0-0.0,0,0,64144,,,,,,11.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,0.131,,,,,,
63,,isi,,html-keyboard-response,63,248635,0.0-1.0-13.0-0.0-2.0,0,0,64144,,,,,,11.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,1.5,,,,,,
64,,feedback,,html-keyboard-response,64,249641,0.0-1.0-13.0-0.0-3.0-0.0,0,0,64144,,,,,,11.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,1.0,,,,,,
65,,iti,,html-keyboard-response,65,250648,0.0-1.0-13.0-0.0-5.0,0,0,64144,,,,,,11.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,1.0,,,,,,
66,,choice,,html-keyboard-response,66,251992,0.0-1.0-14.0-0.0-0.0,0,0,64144,,1332.0,,,75.0,12.0,12.0,2000.0,1000.0,0.0,1.0,0.0,40-60,,0.0,key chain,sofa,40.0,60.0,key chain13,sofa6,60.0,80.0,Fancy_Liquid_Column_Shape_Key_Ring_with_Floater.jpg,wilkie-sofa-250h-new-cd.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/Fancy_Liquid_Column_Shape_Key_Ring_with_Floater.jpg,/static/Category_learning/Stimuli/Experimental_stims/sofa/wilkie-sofa-250h-new-cd.jpg,0.0,sofa,key chain,60.0,40.0,sofa6,key chain13,80.0,60.0,0.0,46.332,1.332,,,,,,
67,,confirmation,,html-keyboard-response,67,252167,0.0-1.0-14.0-0.0-1.0-0.0,0,0,64144,,,,,,12.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5,0.168,,,,,,
68,,isi,,html-keyboard-response,68,254173,0.0-1.0-14.0-0.0-2.0,0,0,64144,,,,,,12.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5,2.0,,,,,,
69,,feedback,,html-keyboard-response,69,255179,0.0-1.0-14.0-0.0-3.0-0.0,0,0,64144,,,,,,12.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5,1.0,,,,,,
70,,iti,,html-keyboard-response,70,256184,0.0-1.0-14.0-0.0-5.0,0,0,64144,,,,,,12.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5,1.0,,,,,,
71,,choice,,html-keyboard-response,71,257529,0.0-1.0-15.0-0.0-0.0,0,0,64144,,1337.0,,,75.0,13.0,13.0,1000.0,1000.0,0.0,1.0,0.0,40-80,,1.0,stool,motorcycle,80.0,40.0,stool7,motorcycle7,80.0,20.0,ASTOOL25.jpg,MotoSmall.jpg,/static/Category_learning/Stimuli/Experimental_stims/stool/ASTOOL25.jpg,/static/Category_learning/Stimuli/Experimental_stims/motorcycle/MotoSmall.jpg,0.0,motorcycle,stool,40.0,80.0,motorcycle7,stool7,20.0,80.0,0.0,51.837,1.337,,,,,,
72,,confirmation,,html-keyboard-response,72,257700,0.0-1.0-15.0-0.0-1.0-0.0,0,0,64144,,,,,,13.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,0.163,,,,,,
73,,isi,,html-keyboard-response,73,258707,0.0-1.0-15.0-0.0-2.0,0,0,64144,,,,,,13.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,1.0,,,,,,
74,,feedback,,html-keyboard-response,74,259714,0.0-1.0-15.0-0.0-3.0-0.0,0,0,64144,,,,,,13.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,1.0,,,,,,
75,,iti,,html-keyboard-response,75,260720,0.0-1.0-15.0-0.0-5.0,0,0,64144,,,,,,13.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,1.0,,,,,,
76,,choice,,html-keyboard-response,76,261826,0.0-1.0-16.0-0.0-0.0,0,0,64144,,1098.0,,,68.0,14.0,14.0,1500.0,1000.0,0.0,1.0,0.0,40-80,,1.0,tent,hat,80.0,40.0,tent1,hat13,100.0,20.0,Atent8.jpg,Ahatwithfeath.jpg,/static/Category_learning/Stimuli/Experimental_stims/tent/Atent8.jpg,/static/Category_learning/Stimuli/Experimental_stims/hat/Ahatwithfeath.jpg,1.0,tent,hat,80.0,40.0,tent1,hat13,100.0,20.0,0.0,56.098,1.098,,,,,,
77,,confirmation,,html-keyboard-response,77,262233,0.0-1.0-16.0-0.0-1.0-0.0,0,0,64144,,,,,,14.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5,0.402,,,,,,
78,,isi,,html-keyboard-response,78,263739,0.0-1.0-16.0-0.0-2.0,0,0,64144,,,,,,14.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,1.5,,,,,,
79,,feedback,,html-keyboard-response,79,264746,0.0-1.0-16.0-0.0-3.0-0.0,0,0,64144,,,,,,14.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,1.0,,,,,,
80,,iti,,html-keyboard-response,80,265752,0.0-1.0-16.0-0.0-5.0,0,0,64144,,,,,,14.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,1.0,,,,,,
81,,choice,,html-keyboard-response,81,266924,0.0-1.0-17.0-0.0-0.0,0,0,64144,,1159.0,,,75.0,15.0,15.0,2000.0,1000.0,0.0,1.0,0.0,60-80,,0.0,necklace,watch,60.0,80.0,necklace3,watch13,60.0,80.0,26388201.thl.jpg,RS_3104_lrg.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/26388201.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/watch/RS_3104_lrg.jpg,0.0,watch,necklace,80.0,60.0,watch13,necklace3,80.0,60.0,0.0,61.159,1.159,,,,,,
82,,confirmation,,html-keyboard-response,82,267271,0.0-1.0-17.0-0.0-1.0-0.0,0,0,64144,,,,,,15.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5,0.341,,,,,,
83,,isi,,html-keyboard-response,83,269276,0.0-1.0-17.0-0.0-2.0,0,0,64144,,,,,,15.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,2.0,,,,,,
84,,feedback,,html-keyboard-response,84,270282,0.0-1.0-17.0-0.0-3.0-0.0,0,0,64144,,,,,,15.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5,1.0,,,,,,
85,,iti,,html-keyboard-response,85,271286,0.0-1.0-17.0-0.0-5.0,0,0,64144,,,,,,15.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5,1.0,,,,,,
86,,choice,,html-keyboard-response,86,272245,0.0-1.0-18.0-0.0-0.0,0,0,64144,,950.0,,,68.0,16.0,16.0,3500.0,1000.0,0.0,1.0,1.0,60-80,0.0,,watch,sofa,80.0,60.0,watch13,sofa6,80.0,80.0,RS_3104_lrg.jpg,wilkie-sofa-250h-new-cd.jpg,/static/Category_learning/Stimuli/Experimental_stims/watch/RS_3104_lrg.jpg,/static/Category_learning/Stimuli/Experimental_stims/sofa/wilkie-sofa-250h-new-cd.jpg,1.0,watch,sofa,80.0,60.0,watch13,sofa6,80.0,80.0,0.0,66.45,0.95,,,,,,
87,,confirmation,,html-keyboard-response,87,272800,0.0-1.0-18.0-0.0-1.0-0.0,0,0,64144,,,,,,16.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,0.55,,,,,,
88,,isi,,html-keyboard-response,88,276305,0.0-1.0-18.0-0.0-2.0,0,0,64144,,,,,,16.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,70.5,3.5,,,,,,
89,,feedback,,html-keyboard-response,89,277313,0.0-1.0-18.0-0.0-3.0-0.0,0,0,64144,,,,,,16.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5,1.0,,,,,,
90,,iti,,html-keyboard-response,90,278317,0.0-1.0-18.0-0.0-5.0,0,0,64144,,,,,,16.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,1.0,,,,,,
