,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice,total_bonus_tally,category,category_group_value,category_value_response,did_not_enter_response
14,,choice,,html-keyboard-response,14,209318,0.0-1.0-4.0-0.0-0.0,0,0,27789,,1215.0,,,75.0,2.0,2.0,2000.0,3000.0,1.0,0.0,0.0,60-80,,0.0,clock,dumbbell,60.0,80.0,clock2,dumbbell2,60.0,100.0,26373355.thl.jpg,31K8MR6TMBL._SS500_.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/26373355.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/dumbbell/31K8MR6TMBL._SS500_.jpg,0.0,dumbbell,clock,80.0,60.0,dumbbell2,clock2,100.0,60.0,0.0,13.215,1.215,,,,,,
15,,confirmation,,html-keyboard-response,15,209614,0.0-1.0-4.0-0.0-1.0-0.0,0,0,27789,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,0.285,,,,,,
16,,isi,,html-keyboard-response,16,211620,0.0-1.0-4.0-0.0-2.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,2.0,,,,,,
17,,feedback,,html-keyboard-response,17,212628,0.0-1.0-4.0-0.0-3.0-0.0,0,0,27789,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,1.0,,,,,,
18,,iti,,html-keyboard-response,18,215636,0.0-1.0-4.0-0.0-5.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,3.0,,,,,,
19,,choice,,html-keyboard-response,19,216967,0.0-1.0-5.0-0.0-0.0,0,0,27789,,1321.0,,,75.0,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,0.0,clock,calculator,60.0,40.0,clock1,calculator1,40.0,40.0,0.0,20.821,1.321,,,,,,
20,,confirmation,,html-keyboard-response,20,217154,0.0-1.0-5.0-0.0-1.0-0.0,0,0,27789,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.179,,,,,,
21,,isi,,html-keyboard-response,21,218162,0.0-1.0-5.0-0.0-2.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,1.0,,,,,,
22,,feedback,,html-keyboard-response,22,219170,0.0-1.0-5.0-0.0-3.0-0.0,0,0,27789,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,1.0,,,,,,
23,,iti,,html-keyboard-response,23,221175,0.0-1.0-5.0-0.0-5.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,2.0,,,,,,
24,,choice,,html-keyboard-response,24,221997,0.0-1.0-6.0-0.0-0.0,0,0,27789,,814.0,,,68.0,4.0,4.0,2500.0,2500.0,1.0,0.0,0.0,20-60,,1.0,dumbbell,bagel,80.0,20.0,dumbbell3,bagel3,100.0,40.0,41K7QVRX50L._SS500_.jpg,photo-169.jpg,/static/Category_learning/Stimuli/Practice_stims/dumbbell/41K7QVRX50L._SS500_.jpg,/static/Category_learning/Stimuli/Practice_stims/bagel/photo-169.jpg,1.0,dumbbell,bagel,80.0,20.0,dumbbell3,bagel3,100.0,40.0,0.0,25.814,0.814,1.0,,,,,
25,,confirmation,,html-keyboard-response,25,222690,0.0-1.0-6.0-0.0-1.0-0.0,0,0,27789,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,0.686,,,,,,
26,,isi,,html-keyboard-response,26,225196,0.0-1.0-6.0-0.0-2.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,2.5,,,,,,
27,,feedback,,html-keyboard-response,27,226205,0.0-1.0-6.0-0.0-3.0-0.0,0,0,27789,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,1.0,,,,,,
28,,iti,,html-keyboard-response,28,228711,0.0-1.0-6.0-0.0-5.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,2.5,,,,,,
29,,practice_over,,html-keyboard-response,29,242033,0.0-1.0-6.0-0.0-6.0-0.0,0,0,27789,,13317.0,,,68.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,start_run,,html-keyboard-response,30,344580,0.0-1.0-6.0-0.0-6.0-1.0,0,0,27789,,102541.0,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,choice,,html-keyboard-response,31,345380,0.0-1.0-7.0-0.0-0.0,0,0,27789,,791.0,,,68.0,5.0,5.0,1000.0,1500.0,0.0,1.0,0.0,40-40,,,door knob,desk,40.0,40.0,door knob15,desk9,60.0,20.0,Legacy_oval.jpg,desk 189dr96dr chr.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/Legacy_oval.jpg,/static/Category_learning/Stimuli/Experimental_stims/desk/desk 189dr96dr chr.jpg,1.0,door knob,desk,40.0,40.0,door knob15,desk9,60.0,20.0,0.0,0.791,0.791,,,,,,
32,,confirmation,,html-keyboard-response,32,346098,0.0-1.0-7.0-0.0-1.0-0.0,0,0,27789,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.709,,,,,,
33,,isi,,html-keyboard-response,33,347110,0.0-1.0-7.0-0.0-2.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,1.0,,,,,,
34,,feedback,,html-keyboard-response,34,348117,0.0-1.0-7.0-0.0-3.0-0.0,0,0,27789,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,1.0,,,,,,
35,,iti,,html-keyboard-response,35,349626,0.0-1.0-7.0-0.0-5.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.5,,,,,,
36,,choice,,html-keyboard-response,36,350808,0.0-1.0-8.0-0.0-0.0,0,0,27789,,1175.0,,,68.0,6.0,6.0,1500.0,2000.0,0.0,1.0,0.0,40-80,,1.0,pen,door knob,80.0,40.0,pen12,door knob7,100.0,20.0,pen02.jpg,doorknob2.jpg,/static/Category_learning/Stimuli/Experimental_stims/pen/pen02.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/doorknob2.jpg,1.0,pen,door knob,80.0,40.0,pen12,door knob7,100.0,20.0,0.0,6.175,1.175,,,,,,
37,,confirmation,,html-keyboard-response,37,351141,0.0-1.0-8.0-0.0-1.0-0.0,0,0,27789,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,0.325,,,,,,
38,,isi,,html-keyboard-response,38,352649,0.0-1.0-8.0-0.0-2.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.5,,,,,,
39,,feedback,,html-keyboard-response,39,353657,0.0-1.0-8.0-0.0-3.0-0.0,0,0,27789,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,,,,,,
40,,iti,,html-keyboard-response,40,355664,0.0-1.0-8.0-0.0-5.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,2.0,,,,,,
41,,choice,,html-keyboard-response,41,356503,0.0-1.0-9.0-0.0-0.0,0,0,27789,,831.0,,,75.0,7.0,7.0,1000.0,1500.0,0.0,1.0,0.0,80-80,,,seashell,pen,80.0,80.0,seashell3,pen3,80.0,80.0,coquillage.jpg,pen08.jpg,/static/Category_learning/Stimuli/Experimental_stims/seashell/coquillage.jpg,/static/Category_learning/Stimuli/Experimental_stims/pen/pen08.jpg,0.0,pen,seashell,80.0,80.0,pen3,seashell3,80.0,80.0,0.0,11.831,0.831,,,,,,
42,,confirmation,,html-keyboard-response,42,357180,0.0-1.0-9.0-0.0-1.0-0.0,0,0,27789,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,0.669,,,,,,
43,,isi,,html-keyboard-response,43,358188,0.0-1.0-9.0-0.0-2.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,1.0,,,,,,
44,,feedback,,html-keyboard-response,44,359196,0.0-1.0-9.0-0.0-3.0-0.0,0,0,27789,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,1.0,,,,,,
45,,iti,,html-keyboard-response,45,360703,0.0-1.0-9.0-0.0-5.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.5,,,,,,
46,,choice,,html-keyboard-response,46,361960,0.0-1.0-10.0-0.0-0.0,0,0,27789,,1249.0,,,75.0,8.0,8.0,1000.0,2000.0,0.0,1.0,0.0,60-60,,,lipstick,key chain,60.0,60.0,lipstick10,key chain1,60.0,80.0,21K0D7QKFAL._SS500_.jpg,jm05s16.jpg,/static/Category_learning/Stimuli/Experimental_stims/lipstick/21K0D7QKFAL._SS500_.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/jm05s16.jpg,0.0,key chain,lipstick,60.0,60.0,key chain1,lipstick10,80.0,60.0,0.0,17.249,1.249,,,,,,
47,,confirmation,,html-keyboard-response,47,362220,0.0-1.0-10.0-0.0-1.0-0.0,0,0,27789,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,0.251,,,,,,
48,,isi,,html-keyboard-response,48,363228,0.0-1.0-10.0-0.0-2.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,1.0,,,,,,
49,,feedback,,html-keyboard-response,49,364239,0.0-1.0-10.0-0.0-3.0-0.0,0,0,27789,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,1.0,,,,,,
50,,iti,,html-keyboard-response,50,366247,0.0-1.0-10.0-0.0-5.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,2.0,,,,,,
51,,choice,,html-keyboard-response,51,367439,0.0-1.0-11.0-0.0-0.0,0,0,27789,,1184.0,,,75.0,9.0,9.0,3000.0,1500.0,0.0,1.0,0.0,60-80,,0.0,makeup compact,patio lounge chair,60.0,80.0,makeup compact4,patio lounge chair15,40.0,60.0,262668_fpx.jpg,phpThumb.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/262668_fpx.jpg,/static/Category_learning/Stimuli/Experimental_stims/patio lounge chair/phpThumb.jpg,0.0,patio lounge chair,makeup compact,80.0,60.0,patio lounge chair15,makeup compact4,60.0,40.0,0.0,22.684,1.184,,,,,,
52,,confirmation,,html-keyboard-response,52,367764,0.0-1.0-11.0-0.0-1.0-0.0,0,0,27789,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.316,,,,,,
53,,isi,,html-keyboard-response,53,370771,0.0-1.0-11.0-0.0-2.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,3.0,,,,,,
54,,feedback,,html-keyboard-response,54,371778,0.0-1.0-11.0-0.0-3.0-0.0,0,0,27789,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,1.0,,,,,,
55,,iti,,html-keyboard-response,55,373285,0.0-1.0-11.0-0.0-5.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,1.5,,,,,,
56,,choice,,html-keyboard-response,56,374306,0.0-1.0-12.0-0.0-0.0,0,0,27789,,1011.0,,,75.0,10.0,10.0,2000.0,1500.0,0.0,1.0,1.0,80-80,1.0,,pen,pen,80.0,80.0,pen12,pen3,100.0,80.0,pen02.jpg,pen08.jpg,/static/Category_learning/Stimuli/Experimental_stims/pen/pen02.jpg,/static/Category_learning/Stimuli/Experimental_stims/pen/pen08.jpg,0.0,pen,pen,80.0,80.0,pen3,pen12,80.0,100.0,0.0,29.511,1.011,,,,,,
57,,confirmation,,html-keyboard-response,57,374804,0.0-1.0-12.0-0.0-1.0-0.0,0,0,27789,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.489,,,,,,
58,,isi,,html-keyboard-response,58,376812,0.0-1.0-12.0-0.0-2.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,2.0,,,,,,
59,,feedback,,html-keyboard-response,59,377819,0.0-1.0-12.0-0.0-3.0-0.0,0,0,27789,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,1.0,,,,,,
60,,iti,,html-keyboard-response,60,379327,0.0-1.0-12.0-0.0-5.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,1.5,,,,,,
61,,choice,,html-keyboard-response,61,380565,0.0-1.0-13.0-0.0-0.0,0,0,27789,,1231.0,,,75.0,11.0,11.0,3500.0,1000.0,0.0,1.0,0.0,40-40,,,bongo,flashlight,40.0,40.0,bongo3,flashlight5,60.0,60.0,26390697.thl.jpg,Streamlight-71001-Jr-Flashlight-W-batteries-black-B00018A3CG-L.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/26390697.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/flashlight/Streamlight-71001-Jr-Flashlight-W-batteries-black-B00018A3CG-L.jpg,0.0,flashlight,bongo,40.0,40.0,flashlight5,bongo3,60.0,60.0,0.0,35.731,1.231,,,,,,
62,,confirmation,,html-keyboard-response,62,380843,0.0-1.0-13.0-0.0-1.0-0.0,0,0,27789,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.269,,,,,,
63,,isi,,html-keyboard-response,63,384350,0.0-1.0-13.0-0.0-2.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,3.5,,,,,,
64,,feedback,,html-keyboard-response,64,385357,0.0-1.0-13.0-0.0-3.0-0.0,0,0,27789,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,1.0,,,,,,
65,,iti,,html-keyboard-response,65,386365,0.0-1.0-13.0-0.0-5.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,1.0,,,,,,
66,,choice,,html-keyboard-response,66,387885,0.0-1.0-14.0-0.0-0.0,0,0,27789,,,,,,12.0,12.0,1500.0,1000.0,0.0,1.0,1.0,40-60,0.0,,door knob,key chain,40.0,60.0,door knob15,key chain1,60.0,80.0,Legacy_oval.jpg,jm05s16.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/Legacy_oval.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/jm05s16.jpg,,,,,,,,,,1.0,43.0,1.5,,,,,,
67,,isi,,html-keyboard-response,67,389393,0.0-1.0-14.0-0.0-2.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,1.5,,,,,,
68,,no_response,,html-keyboard-response,68,390400,0.0-1.0-14.0-0.0-4.0-0.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5,1.0,,,,,,
69,,iti,,html-keyboard-response,69,391449,0.0-1.0-14.0-0.0-5.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5,1.0,,,,,,
70,,choice,,html-keyboard-response,70,392416,0.0-1.0-14.0-0.1-0.1,0,0,27789,,959.0,,,68.0,12.0,12.0,1500.0,1000.0,0.0,1.0,1.0,40-60,0.0,,door knob,key chain,40.0,60.0,door knob15,key chain1,60.0,80.0,Legacy_oval.jpg,jm05s16.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/Legacy_oval.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/jm05s16.jpg,1.0,door knob,key chain,40.0,60.0,door knob15,key chain1,60.0,80.0,0.0,47.459,0.959,,,,,,
71,,confirmation,,html-keyboard-response,71,392966,0.0-1.0-14.0-0.1-1.1-0.1,0,0,27789,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.541,,,,,,
72,,isi,,html-keyboard-response,72,393975,0.0-1.0-14.0-0.1-2.1,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,1.0,,,,,,
73,,feedback,,html-keyboard-response,73,394983,0.0-1.0-14.0-0.1-3.1-0.1,0,0,27789,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.0,,,,,,
74,,iti,,html-keyboard-response,74,396490,0.0-1.0-14.0-0.1-5.1,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5,1.5,,,,,,
75,,choice,,html-keyboard-response,75,397627,0.0-1.0-15.0-0.0-0.0,0,0,27789,,1130.0,,,75.0,13.0,13.0,2000.0,1000.0,0.0,1.0,0.0,40-60,,0.0,desk,hammer,40.0,60.0,desk8,hammer2,60.0,40.0,26370118.thl.jpg,hammer04.jpg,/static/Category_learning/Stimuli/Experimental_stims/desk/26370118.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/hammer04.jpg,0.0,hammer,desk,60.0,40.0,hammer2,desk8,40.0,60.0,0.0,52.63,1.13,,,,,,
76,,confirmation,,html-keyboard-response,76,398006,0.0-1.0-15.0-0.0-1.0-0.0,0,0,27789,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,0.37,,,,,,
77,,isi,,html-keyboard-response,77,400015,0.0-1.0-15.0-0.0-2.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,2.0,,,,,,
78,,feedback,,html-keyboard-response,78,401024,0.0-1.0-15.0-0.0-3.0-0.0,0,0,27789,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,1.0,,,,,,
79,,iti,,html-keyboard-response,79,402032,0.0-1.0-15.0-0.0-5.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,1.0,,,,,,
80,,choice,,html-keyboard-response,80,403093,0.0-1.0-16.0-0.0-0.0,0,0,27789,,1054.0,,,75.0,14.0,14.0,2000.0,2000.0,0.0,1.0,0.0,60-60,,,license plate,hammer,60.0,60.0,license plate2,hammer5,60.0,60.0,ny-u93-8zs.jpg,hammer02.jpg,/static/Category_learning/Stimuli/Experimental_stims/license plate/ny-u93-8zs.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/hammer02.jpg,0.0,hammer,license plate,60.0,60.0,hammer5,license plate2,60.0,60.0,0.0,58.054,1.054,,,,,,
81,,confirmation,,html-keyboard-response,81,403549,0.0-1.0-16.0-0.0-1.0-0.0,0,0,27789,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5,0.446,,,,,,
82,,isi,,html-keyboard-response,82,405556,0.0-1.0-16.0-0.0-2.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5,2.0,,,,,,
83,,feedback,,html-keyboard-response,83,406565,0.0-1.0-16.0-0.0-3.0-0.0,0,0,27789,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5,1.0,,,,,,
84,,iti,,html-keyboard-response,84,408573,0.0-1.0-16.0-0.0-5.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,2.0,,,,,,
85,,choice,,html-keyboard-response,85,409479,0.0-1.0-17.0-0.0-0.0,0,0,27789,,898.0,,,68.0,15.0,15.0,1500.0,2000.0,0.0,1.0,0.0,20-20,,,train,tape,20.0,20.0,train9,tape13,20.0,20.0,train2.jpg,920152.jpg,/static/Category_learning/Stimuli/Experimental_stims/train/train2.jpg,/static/Category_learning/Stimuli/Experimental_stims/tape/920152.jpg,1.0,train,tape,20.0,20.0,train9,tape13,20.0,20.0,0.0,64.398,0.898,,,,,,
86,,confirmation,,html-keyboard-response,86,410090,0.0-1.0-17.0-0.0-1.0-0.0,0,0,27789,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,0.602,,,,,,
87,,isi,,html-keyboard-response,87,411598,0.0-1.0-17.0-0.0-2.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5,1.5,,,,,,
88,,feedback,,html-keyboard-response,88,412607,0.0-1.0-17.0-0.0-3.0-0.0,0,0,27789,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,1.0,,,,,,
89,,iti,,html-keyboard-response,89,414616,0.0-1.0-17.0-0.0-5.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.5,2.0,,,,,,
90,,choice,,html-keyboard-response,90,416118,0.0-1.0-18.0-0.0-0.0,0,0,27789,,1495.0,,,68.0,16.0,16.0,1500.0,2000.0,0.0,1.0,0.0,20-40,,0.0,trumpet,bongo,20.0,40.0,trumpet10,bongo14,40.0,40.0,trumpet2.jpg,26390667.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/trumpet2.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/26390667.thl.jpg,1.0,trumpet,bongo,20.0,40.0,trumpet10,bongo14,40.0,40.0,0.0,70.995,1.495,,,,,,
91,,confirmation,,html-keyboard-response,91,416134,0.0-1.0-18.0-0.0-1.0-0.0,0,0,27789,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,0.005,,,,,,
92,,isi,,html-keyboard-response,92,417642,0.0-1.0-18.0-0.0-2.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,1.5,,,,,,
93,,feedback,,html-keyboard-response,93,418650,0.0-1.0-18.0-0.0-3.0-0.0,0,0,27789,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5,1.0,,,,,,
94,,iti,,html-keyboard-response,94,420660,0.0-1.0-18.0-0.0-5.0,0,0,27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.5,2.0,,,,,,
