,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice,total_bonus_tally,category,category_group_value,category_value_response,did_not_enter_response
10,,confirmation,,html-keyboard-response,10,52561,0.0-1.0-3.0-0.0-1.0-0.0,0,0,97341,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,0.76,,,,,,
11,,isi,,html-keyboard-response,11,52667,0.0-1.0-3.0-0.0-2.0,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,3.0,,,,,,
12,,feedback,,html-keyboard-response,12,53675,0.0-1.0-3.0-0.0-3.0-0.0,0,0,97341,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,1.0,,,,,,
13,,iti,,html-keyboard-response,13,53782,0.0-1.0-3.0-0.0-5.0,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.5,,,,,,
14,,choice,,html-keyboard-response,14,55159,0.0-1.0-4.0-0.0-0.0,0,0,97341,,1373.0,,,75.0,2.0,2.0,2000.0,3000.0,1.0,0.0,0.0,60-80,,0.0,clock,dumbbell,60.0,80.0,clock2,dumbbell2,60.0,100.0,26373355.thl.jpg,31K8MR6TMBL._SS500_.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/26373355.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/dumbbell/31K8MR6TMBL._SS500_.jpg,0.0,dumbbell,clock,80.0,60.0,dumbbell2,clock2,100.0,60.0,0.0,13.373,1.373,,,,,,
15,,confirmation,,html-keyboard-response,15,55291,0.0-1.0-4.0-0.0-1.0-0.0,0,0,97341,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,0.127,,,,,,
16,,isi,,html-keyboard-response,16,55398,0.0-1.0-4.0-0.0-2.0,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,2.0,,,,,,
17,,feedback,,html-keyboard-response,17,56402,0.0-1.0-4.0-0.0-3.0-0.0,0,0,97341,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,1.0,,,,,,
18,,iti,,html-keyboard-response,18,56507,0.0-1.0-4.0-0.0-5.0,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,3.0,,,,,,
19,,choice,,html-keyboard-response,19,58012,0.0-1.0-5.0-0.0-0.0,0,0,97341,,,,,,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,,,,,,,,,,1.0,21.0,1.5,,,,,,
20,,isi,,html-keyboard-response,20,58118,0.0-1.0-5.0-0.0-2.0,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,1.0,,,,,,
21,,no_response,,html-keyboard-response,21,59126,0.0-1.0-5.0-0.0-4.0-0.0,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,1.0,,,,,,
22,,iti,,html-keyboard-response,22,59233,0.0-1.0-5.0-0.0-5.0,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,2.0,,,,,,
23,,choice,,html-keyboard-response,23,60740,0.0-1.0-5.0-0.1-0.1,0,0,97341,,,,,,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,,,,,,,,,,1.0,26.5,1.5,,,,,,
24,,isi,,html-keyboard-response,24,60846,0.0-1.0-5.0-0.1-2.1,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,1.0,,,,,,
25,,no_response,,html-keyboard-response,25,61852,0.0-1.0-5.0-0.1-4.1-0.1,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,1.0,,,,,,
26,,iti,,html-keyboard-response,26,61958,0.0-1.0-5.0-0.1-5.1,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,2.0,,,,,,
27,,choice,,html-keyboard-response,27,63464,0.0-1.0-5.0-0.2-0.2,0,0,97341,,,,,,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,,,,,,,,,,1.0,32.0,1.5,,,,,,
28,,isi,,html-keyboard-response,28,63570,0.0-1.0-5.0-0.2-2.2,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,1.0,,,,,,
29,,no_response,,html-keyboard-response,29,64577,0.0-1.0-5.0-0.2-4.2-0.2,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,1.0,,,,,,
30,,iti,,html-keyboard-response,30,64684,0.0-1.0-5.0-0.2-5.2,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,2.0,,,,,,
31,,choice,,html-keyboard-response,31,66188,0.0-1.0-5.0-0.3-0.3,0,0,97341,,,,,,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,,,,,,,,,,1.0,37.5,1.5,,,,,,
32,,isi,,html-keyboard-response,32,66294,0.0-1.0-5.0-0.3-2.3,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,1.0,,,,,,
33,,no_response,,html-keyboard-response,33,67297,0.0-1.0-5.0-0.3-4.3-0.3,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,1.0,,,,,,
34,,iti,,html-keyboard-response,34,67404,0.0-1.0-5.0-0.3-5.3,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,2.0,,,,,,
35,,choice,,html-keyboard-response,35,68908,0.0-1.0-5.0-0.4-0.4,0,0,97341,,,,,,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,,,,,,,,,,1.0,43.0,1.5,,,,,,
36,,isi,,html-keyboard-response,36,69014,0.0-1.0-5.0-0.4-2.4,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,1.0,,,,,,
37,,no_response,,html-keyboard-response,37,70022,0.0-1.0-5.0-0.4-4.4-0.4,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,1.0,,,,,,
38,,iti,,html-keyboard-response,38,70129,0.0-1.0-5.0-0.4-5.4,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,2.0,,,,,,
39,,choice,,html-keyboard-response,39,71636,0.0-1.0-5.0-0.5-0.5,0,0,97341,,,,,,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,,,,,,,,,,1.0,48.5,1.5,,,,,,
40,,isi,,html-keyboard-response,40,71740,0.0-1.0-5.0-0.5-2.5,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5,1.0,,,,,,
41,,no_response,,html-keyboard-response,41,72745,0.0-1.0-5.0-0.5-4.5-0.5,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5,1.0,,,,,,
42,,iti,,html-keyboard-response,42,72852,0.0-1.0-5.0-0.5-5.5,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5,2.0,,,,,,
43,,choice,,html-keyboard-response,43,74359,0.0-1.0-5.0-0.6-0.6,0,0,97341,,,,,,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,,,,,,,,,,1.0,54.0,1.5,,,,,,
44,,isi,,html-keyboard-response,44,74465,0.0-1.0-5.0-0.6-2.6,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,1.0,,,,,,
45,,no_response,,html-keyboard-response,45,75470,0.0-1.0-5.0-0.6-4.6-0.6,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,1.0,,,,,,
46,,iti,,html-keyboard-response,46,75574,0.0-1.0-5.0-0.6-5.6,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,2.0,,,,,,
47,,choice,,html-keyboard-response,47,77079,0.0-1.0-5.0-0.7-0.7,0,0,97341,,,,,,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,,,,,,,,,,1.0,59.5,1.5,,,,,,
48,,isi,,html-keyboard-response,48,77186,0.0-1.0-5.0-0.7-2.7,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5,1.0,,,,,,
49,,no_response,,html-keyboard-response,49,78193,0.0-1.0-5.0-0.7-4.7-0.7,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5,1.0,,,,,,
50,,iti,,html-keyboard-response,50,78299,0.0-1.0-5.0-0.7-5.7,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,2.0,,,,,,
51,,choice,,html-keyboard-response,51,79804,0.0-1.0-5.0-0.8-0.8,0,0,97341,,,,,,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,,,,,,,,,,1.0,65.0,1.5,,,,,,
52,,isi,,html-keyboard-response,52,79910,0.0-1.0-5.0-0.8-2.8,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,1.0,,,,,,
53,,no_response,,html-keyboard-response,53,80916,0.0-1.0-5.0-0.8-4.8-0.8,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,1.0,,,,,,
54,,iti,,html-keyboard-response,54,81023,0.0-1.0-5.0-0.8-5.8,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,2.0,,,,,,
55,,choice,,html-keyboard-response,55,82529,0.0-1.0-5.0-0.9-0.9,0,0,97341,,,,,,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,,,,,,,,,,1.0,70.5,1.5,,,,,,
56,,isi,,html-keyboard-response,56,82636,0.0-1.0-5.0-0.9-2.9,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5,1.0,,,,,,
57,,no_response,,html-keyboard-response,57,83639,0.0-1.0-5.0-0.9-4.9-0.9,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,1.0,,,,,,
58,,iti,,html-keyboard-response,58,83746,0.0-1.0-5.0-0.9-5.9,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5,2.0,,,,,,
59,,choice,,html-keyboard-response,59,85254,0.0-1.0-5.0-0.10-0.10,0,0,97341,,,,,,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,,,,,,,,,,1.0,76.0,1.5,,,,,,
60,,isi,,html-keyboard-response,60,85361,0.0-1.0-5.0-0.10-2.10,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,1.0,,,,,,
61,,no_response,,html-keyboard-response,61,86366,0.0-1.0-5.0-0.10-4.10-0.10,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,1.0,,,,,,
62,,iti,,html-keyboard-response,62,86474,0.0-1.0-5.0-0.10-5.10,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,2.0,,,,,,
63,,choice,,html-keyboard-response,63,87980,0.0-1.0-5.0-0.11-0.11,0,0,97341,,,,,,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,,,,,,,,,,1.0,81.5,1.5,,,,,,
64,,isi,,html-keyboard-response,64,88086,0.0-1.0-5.0-0.11-2.11,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5,1.0,,,,,,
65,,no_response,,html-keyboard-response,65,89093,0.0-1.0-5.0-0.11-4.11-0.11,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5,1.0,,,,,,
66,,iti,,html-keyboard-response,66,89196,0.0-1.0-5.0-0.11-5.11,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.5,2.0,,,,,,
67,,choice,,html-keyboard-response,67,90702,0.0-1.0-5.0-0.12-0.12,0,0,97341,,,,,,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,,,,,,,,,,1.0,87.0,1.5,,,,,,
68,,isi,,html-keyboard-response,68,90806,0.0-1.0-5.0-0.12-2.12,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,1.0,,,,,,
69,,no_response,,html-keyboard-response,69,91809,0.0-1.0-5.0-0.12-4.12-0.12,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,1.0,,,,,,
70,,iti,,html-keyboard-response,70,91916,0.0-1.0-5.0-0.12-5.12,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,2.0,,,,,,
71,,choice,,html-keyboard-response,71,93419,0.0-1.0-5.0-0.13-0.13,0,0,97341,,,,,,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,,,,,,,,,,1.0,92.5,1.5,,,,,,
72,,isi,,html-keyboard-response,72,93527,0.0-1.0-5.0-0.13-2.13,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5,1.0,,,,,,
73,,no_response,,html-keyboard-response,73,94530,0.0-1.0-5.0-0.13-4.13-0.13,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5,1.0,,,,,,
74,,iti,,html-keyboard-response,74,94636,0.0-1.0-5.0-0.13-5.13,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5,2.0,,,,,,
75,,choice,,html-keyboard-response,75,96141,0.0-1.0-5.0-0.14-0.14,0,0,97341,,,,,,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,,,,,,,,,,1.0,98.0,1.5,,,,,,
76,,isi,,html-keyboard-response,76,96246,0.0-1.0-5.0-0.14-2.14,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,,,,,,
77,,no_response,,html-keyboard-response,77,97253,0.0-1.0-5.0-0.14-4.14-0.14,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,,,,,,
78,,iti,,html-keyboard-response,78,97357,0.0-1.0-5.0-0.14-5.14,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,2.0,,,,,,
79,,choice,,html-keyboard-response,79,98865,0.0-1.0-5.0-0.15-0.15,0,0,97341,,,,,,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,,,,,,,,,,1.0,103.5,1.5,,,,,,
80,,isi,,html-keyboard-response,80,98972,0.0-1.0-5.0-0.15-2.15,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5,1.0,,,,,,
81,,no_response,,html-keyboard-response,81,99977,0.0-1.0-5.0-0.15-4.15-0.15,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5,1.0,,,,,,
82,,iti,,html-keyboard-response,82,100082,0.0-1.0-5.0-0.15-5.15,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5,2.0,,,,,,
83,,choice,,html-keyboard-response,83,101586,0.0-1.0-5.0-0.16-0.16,0,0,97341,,,,,,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,,,,,,,,,,1.0,109.0,1.5,,,,,,
84,,isi,,html-keyboard-response,84,101692,0.0-1.0-5.0-0.16-2.16,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,1.0,,,,,,
85,,no_response,,html-keyboard-response,85,102699,0.0-1.0-5.0-0.16-4.16-0.16,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,1.0,,,,,,
86,,iti,,html-keyboard-response,86,102805,0.0-1.0-5.0-0.16-5.16,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,2.0,,,,,,
87,,choice,,html-keyboard-response,87,104311,0.0-1.0-5.0-0.17-0.17,0,0,97341,,,,,,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,,,,,,,,,,1.0,114.5,1.5,,,,,,
88,,isi,,html-keyboard-response,88,104417,0.0-1.0-5.0-0.17-2.17,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.5,1.0,,,,,,
89,,no_response,,html-keyboard-response,89,105421,0.0-1.0-5.0-0.17-4.17-0.17,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.5,1.0,,,,,,
90,,iti,,html-keyboard-response,90,105527,0.0-1.0-5.0-0.17-5.17,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.5,2.0,,,,,,
91,,choice,,html-keyboard-response,91,107030,0.0-1.0-5.0-0.18-0.18,0,0,97341,,,,,,3.0,3.0,1000.0,2000.0,1.0,0.0,0.0,40-80,,0.0,calculator,clock,40.0,60.0,calculator1,clock1,40.0,40.0,22829184.thl.jpg,Aalarmclock2.jpg,/static/Category_learning/Stimuli/Practice_stims/calculator/22829184.thl.jpg,/static/Category_learning/Stimuli/Practice_stims/clock/Aalarmclock2.jpg,,,,,,,,,,1.0,120.0,1.5,,,,,,
92,,isi,,html-keyboard-response,92,107137,0.0-1.0-5.0-0.18-2.18,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,1.0,,,,,,
93,,no_response,,html-keyboard-response,93,108140,0.0-1.0-5.0-0.18-4.18-0.18,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,1.0,,,,,,
94,,iti,,html-keyboard-response,94,108247,0.0-1.0-5.0-0.18-5.18,0,0,97341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,2.0,,,,,,
